"N","d","G","beta","m","s","K","rank","ratio","beta.hat","V_LZ","V_HC1","V_HC2","V_HC3","V_LOO","V_CR","Neg","T_LZ","T_HC1","T_HC2","T_HC3","T_LOO","T_CR"
600,1,150,1,1,161,251,251,7.76207530012781,0.912570413452387,0.00197399481545332,0.00341076968074615,0.00334365812562078,0.00570913295543926,0.00080478746334399,0.00296158320050787,0,-1.96782022907259,-1.49703594336004,-1.51198503061259,-1.15710653428902,-3.08189489448552,-1.6065581723731
600,1,150,1,1,162,151,151,4.85730482047542,0.915152467648469,0.00439423889513868,0.00590159137723218,0.00585360249487175,0.00780822598730311,0.00612789162973035,0.00667321266769157,0,-1.27996290724815,-1.10447184185954,-1.10898992979117,-0.960202934665762,-1.08388617768264,-1.03865599784895
600,1,150,1,1,162,201,201,6.31057345011934,0.943840568993499,0.00289573242229753,0.00437640339344054,0.00443762280349055,0.0068185535225222,0.00392423944241702,0.00493110534815976,0,-1.04362262228358,-0.848914645141094,-0.843038690610989,-0.68010594639928,-0.89648896823085,-0.799743204504655
600,1,150,1,1,162,251,251,7.90773203823241,1.09807486172477,0.00480459258214749,0.00830162195930756,0.00813377090314532,0.0138027093435508,0.0146055844792319,0.0104896314149351,0,1.41491197190919,1.0764062932907,1.08745610705277,0.83478672296386,0.811518143443426,0.957585564246048
600,1,150,1,1,163,151,151,5.03999905754023,0.933771188221367,0.00494524629825508,0.00664161043778447,0.00660646857730715,0.0088347496107396,0.00417257294067585,0.00777445550627646,0,-0.941787669564683,-0.812662582762685,-0.814821118566356,-0.704611684270996,-1.02528592321289,-0.751124576521107
600,1,150,1,1,163,201,201,6.33607080757443,0.988729884177893,0.00456049437476192,0.00689240583963867,0.00678963805645257,0.0101232800585273,0.00890809499239881,0.00824184814940082,0,-0.166886965162808,-0.13575097529015,-0.136774478503165,-0.112012825778489,-0.119408697058296,-0.124141238818932
600,1,150,1,1,163,251,251,7.86383912383154,1.10517930024161,0.00349592879866809,0.0060404454252866,0.00585420832535004,0.00984652394119924,0.0064320885631039,0.00709190354905275,0,1.77888956571886,1.35330533745165,1.37466283267664,1.05995836486426,1.31145764566304,1.24896096994247
600,1,150,1,1,164,151,151,5.04607262634147,0.935295967079363,0.00318724317986136,0.00428056082436052,0.00425584918302431,0.00569233589993161,0.00430977333135366,0.00475401755812489,0,-1.14610326646674,-0.988965210247578,-0.991832273772675,-0.857602603505022,-0.985607809135147,-0.938428005280322
600,1,150,1,1,164,201,201,6.57581766378347,0.948064923682184,0.00497892176328438,0.00752478714287567,0.00744735747807487,0.0111697536112931,0.0104860370476164,0.00889727337280094,0,-0.736025944331655,-0.598706074404324,-0.601810379448844,-0.491404328363065,-0.507171779636584,-0.550595055277416
600,1,150,1,1,164,251,251,7.8413546515252,0.890681402412613,0.00316318813927939,0.00546551901529303,0.00542681491387942,0.00935391862378413,0.0076616233971931,0.00585512545000322,0,-1.94371031703094,-1.47869412311429,-1.4839577857339,-1.13030918817638,-1.24891721316684,-1.42865034155459
600,1,150,1,1,165,151,151,4.99258785111865,1.00175534903345,0.00569177564223713,0.00764422118436207,0.00781165279021909,0.0107356956379744,0.0146442778280246,0.00963342454904173,0,0.0232669575817486,0.0200769095332852,0.0198605841768427,0.0169413646022955,0.014505393162081,0.0178843489227671
600,1,150,1,1,165,201,201,6.49082797496007,0.923427214329449,0.00380087404591771,0.00574436986805447,0.00566848518565317,0.00847257849881134,0.00572642601317491,0.00650860142774073,0,-1.24203177819605,-1.01030673705995,-1.0170468025014,-0.831891421970743,-1.01188840579313,-0.949140725024101
600,1,150,1,1,165,251,251,7.85168617480169,1.09882325043226,0.00356150166756048,0.00615374559778292,0.00607998225583322,0.0104276583599294,0.00322747625547511,0.00744049914040961,0,1.65593222718349,1.25976449842182,1.26738329472512,0.967755698609935,1.73951271030094,1.14566619575177
600,1,150,1,1,166,151,151,4.96008116901074,1.13936605047679,0.002813788518796,0.00377900029018731,0.0037747385849294,0.00507271079455849,0.00477249982637944,0.00413103780176875,0,2.62730968064763,2.26708879272056,2.26836821095419,1.95675720287566,2.01736291059953,2.16834013318461
600,1,150,1,1,166,201,201,6.2480269528958,1.06427167425688,0.00443991208809596,0.00671016637424808,0.00667032081161617,0.0100401501712785,0.0116588512091279,0.00830509384457088,0,0.964567062490533,0.784608428453981,0.786948392002182,0.64143035555981,0.595239486514541,0.70525689570868
600,1,150,1,1,166,251,251,7.77939673869156,1.00220324084354,0.00325050591755887,0.00561639115964433,0.00550862085229515,0.00937358042263469,0.00581937548168806,0.00619634546943248,0,0.0386443932955836,0.029399050237478,0.0296852378511399,0.0227566965786463,0.0288817685888052,0.0279894369627238
600,1,150,1,1,167,151,151,5.31093781795296,0.939957916975772,0.00292348162463604,0.0039263213400928,0.00388017489191316,0.0051615549031787,0.00337462151665715,0.00418157244545884,0,-1.11046676840026,-0.958214702999261,-0.963895827168746,-0.83572900483022,-1.03357790099559,-0.928508615909111
600,1,150,1,1,167,201,201,6.44228600913095,1.09901880215992,0.00277097822386896,0.00418785879824773,0.00412631846507128,0.00616939706787163,0.00802078978016069,0.00440649679096571,0,1.88105334491067,1.53010647593303,1.54147432925626,1.26065516345951,1.1056281850964,1.49166376195571
600,1,150,1,1,167,251,251,8.09131138489108,1.01940616224452,0.00483200666838425,0.00834898942624806,0.00827166784307613,0.0141987734126271,0.0085684479233485,0.0105237641788355,0,0.27917459545404,0.212384443300831,0.213374793918717,0.162859929939644,0.209646963822301,0.189170801594877
